"sale_per_item","total_sold","order_count","max_sale_per_order","min_sale_per_order","average_sale_per_order","id"
"315.896","7","3","166.72","24.816","105","CA-2017-103443"
"315.041","15","5","159.984","5.193","63","CA-2017-161172"
"314.550","20","6","214.95","4.6","52","US-2014-140452"
"314.55","3","1","314.55","314.55","315","CA-2017-166296"
"314.532","2","1","314.532","314.532","315","US-2017-132381"
"314.393","13","4","165.048","37.425","79","CA-2016-144344"
"313.840","22","3","284.08","11.264","105","CA-2016-102561"
"313.626","6","2","253.176","60.45","157","CA-2015-152891"
"313.176","2","1","313.176","313.176","313","CA-2016-130288"
"312.766","5","2","280.782","31.984","156","US-2016-151827"
"312.552","9","1","312.552","312.552","313","CA-2017-137085"
"311.97","7","3","254.97","4.66","104","CA-2016-152072"
"311.96","4","2","287.97","23.99","156","US-2017-126179"
"310.88","2","1","310.88","310.88","311","CA-2014-106810"
"310.86","12","3","261.74","14.88","104","CA-2016-103709"
"310.688","7","1","310.688","310.688","311","CA-2014-152254"
"310.56","13","2","282.84","27.72","155","CA-2016-130638"
"310.528","11","3","218.376","32.952","104","US-2014-155544"
"310.364","4","2","284.364","26","155","CA-2015-139584"
"310.12","2","1","310.12","310.12","310","CA-2014-127586"
"309.592","7","3","242.94","17.94","103","CA-2014-156587"
"309.488","4","2","290.336","19.152","155","CA-2017-146269"
"309.082","14","4","159.04","1.728","77","CA-2016-110898"
"308.753","5","2","205.92","102.833","154","CA-2017-108070"
"308.60","20","4","169.45","29.12","77","US-2014-147704"
"307.92","5","1","307.92","307.92","308","US-2016-159856"
"307.776","7","1","307.776","307.776","308","CA-2017-111577"
"307.74","8","3","227.84","37.94","103","US-2017-148054"
"307.666","2","1","307.666","307.666","308","CA-2017-104003"
"307.168","4","1","307.168","307.168","307","CA-2015-112711"
"306.360","38","8","102.336","10.32","38","CA-2017-118017"
"306.112","18","5","146.73","2.992","61","CA-2014-155264"
"305.496","8","2","298.776","6.72","153","CA-2016-160500"
"305.312","2","1","305.312","305.312","305","US-2017-137491"
"305.248","12","6","102.592","12.768","51","CA-2016-156503"
"304.224","11","3","223.888","15.552","101","CA-2015-162964"
"304.046","13","5","97.84","35","61","CA-2017-140186"
"303.92","10","2","223.96","79.96","152","CA-2016-108210"
"303.92","5","1","303.92","303.92","304","CA-2016-118129"
"303.544","5","3","220.96","39.96","101","US-2017-110604"
"303.372","9","2","294.62","8.752","152","US-2017-147221"
"303.320","14","3","218.352","12.264","101","CA-2017-140627"
"302.376","3","1","302.376","302.376","302","CA-2014-100881"
"302.376","3","1","302.376","302.376","302","CA-2014-110100"
"302.376","3","1","302.376","302.376","302","CA-2017-100202"
"301.96","2","1","301.96","301.96","302","CA-2017-140088"
"301.96","2","1","301.96","301.96","302","CA-2016-115378"
"301.96","2","1","301.96","301.96","302","CA-2015-146087"
"301.96","2","1","301.96","301.96","302","CA-2015-108119"
"301.742","5","2","199.304","102.438","151","CA-2015-141250"
"300.904","1","1","300.904","300.904","301","CA-2017-127096"
"300.512","5","2","182.352","118.16","150","US-2014-159611"
"299.964","14","4","127.104","18.588","75","CA-2014-115791"
"299.96","4","2","238","61.96","150","US-2017-143770"
"299.9","2","1","299.9","299.9","300","US-2017-146906"
"299.9","2","1","299.9","299.9","300","CA-2015-123673"
"299.75","14","3","150.98","11.52","100","CA-2015-146948"
"299.52","9","1","299.52","299.52","300","CA-2017-161655"
"299.07","9","2","249.95","49.12","150","US-2016-169369"
"298.83","15","3","209.97","25.92","100","CA-2016-108616"
"298.464","6","1","298.464","298.464","298","CA-2017-127460"
"298.116","6","1","298.116","298.116","298","CA-2017-167549"
"298.00","16","3","243.92","6.56","99","CA-2017-137498"
"297.99","14","4","234.95","12.96","74","CA-2017-133046"
"296.952","6","2","259.896","37.056","148","CA-2017-123036"
"296.712","13","1","296.712","296.712","297","CA-2014-101364"
"296.668","37","8","100.704","1.192","37","US-2016-110156"
"296.51","7","2","279.95","16.56","148","CA-2016-142524"
"296.022","12","4","182.994","2.688","74","US-2017-119438"
"295.968","7","3","239.976","21.488","99","CA-2015-145394"
"295.68","15","4","212.64","9.87","74","US-2015-103996"
"295.4","5","1","295.4","295.4","295","CA-2016-131093"
"295.056","9","1","295.056","295.056","295","CA-2017-165008"
"294.72","6","2","187.76","106.96","147","US-2014-120740"
"292.82","9","2","269.9","22.92","146","US-2014-146353"
"292.796","14","3","151.62","30.8","98","CA-2016-109953"
"291.988","7","3","225.296","16.34","97","CA-2017-145429"
"291.96","4","1","291.96","291.96","292","CA-2017-117485"
"291.74","16","4","129.92","5.28","73","CA-2016-131205"
"291.146","6","2","273.666","17.48","146","CA-2016-123337"
"291.136","4","1","291.136","291.136","291","CA-2017-104850"
"290.98","1","1","290.98","290.98","291","CA-2016-120873"
"290.781","5","2","285.552","5.229","145","CA-2017-167703"
"290.666","2","1","290.666","290.666","291","CA-2014-115161"
"288.850","12","4","105.584","9.344","72","CA-2015-123092"
"288.060","8","3","272.736","3.54","96","CA-2014-112326"
"288","4","1","288","288","288","CA-2015-151722"
"287.976","3","1","287.976","287.976","288","CA-2017-135377"
"287.456","8","2","279.456","8","144","CA-2014-113768"
"287.424","9","2","273.552","13.872","144","CA-2017-148810"
"287.40","5","2","242.94","44.46","144","CA-2016-123274"
"287.326","8","3","167.976","9.82","96","CA-2017-164707"
"286.79","7","1","286.79","286.79","287","CA-2015-152611"
"286.65","16","2","272.61","14.04","143","CA-2014-153927"
"286.485","5","3","119.98","46.672","95","CA-2017-140585"
"286.4","1","1","286.4","286.4","286","CA-2016-121377"
"286.344","3","1","286.344","286.344","286","CA-2014-137589"
"286.140","5","2","271.764","14.376","143","CA-2017-169978"
"286.09","6","2","206.1","79.99","143","CA-2017-163629"
"285.576","4","1","285.576","285.576","286","CA-2017-126144"
"284.984","12","3","201.584","9.4","95","CA-2017-123001"
"284.440","18","5","131.104","4.728","57","CA-2015-103870"
"284.19","7","3","251.64","15.12","95","CA-2017-122154"
"283.92","5","1","283.92","283.92","284","CA-2015-101910"
"283.92","5","1","283.92","283.92","284","US-2017-110996"
"283.774","17","5","107.424","9.94","57","CA-2017-117947"
"283.46","12","2","258.9","24.56","142","US-2017-129777"
"283.18","6","2","277.4","5.78","142","CA-2017-169285"
"282.95","11","2","249.95","33","141","US-2016-127425"
"282.688","7","3","227.976","2.032","94","CA-2017-122595"
"281.916","6","2","215.976","65.94","141","CA-2016-106278"
"281.852","6","3","154.764","10.304","94","US-2014-118486"
"281.16","22","5","209.5","6.48","56","US-2015-115238"
"280.96","3","2","180.98","99.98","140","CA-2017-111815"
"280.276","21","5","82.8","21.36","56","CA-2014-114510"
"279.944","7","1","279.944","279.944","280","US-2016-144547"
"279.9","5","1","279.9","279.9","280","US-2017-147984"
"279.86","14","1","279.86","279.86","280","CA-2015-135489"
"279.81","15","4","140.75","24.88","70","CA-2016-101336"
"279.67","18","5","99.87","24.9","56","CA-2016-101161"
"279.004","12","3","215.148","30.96","93","US-2017-111024"
"278.4","3","1","278.4","278.4","278","CA-2016-160815"
"278.23","5","2","269.97","8.26","139","CA-2017-162481"
"277.71","6","2","239.97","37.74","139","CA-2017-115994"
"277.634","8","3","249.584","10.11","93","CA-2015-127824"
"277.632","12","3","172.704","41.376","93","CA-2015-161998"
"277.57","11","3","223.92","7.3","93","US-2014-143287"
"277.5","4","1","277.5","277.5","278","CA-2015-112767"
"276.784","2","1","276.784","276.784","277","CA-2016-126102"
"276.28","2","1","276.28","276.28","276","CA-2014-169642"
"275.65","22","4","157.74","2.88","69","CA-2017-126074"
"275.058","3","1","275.058","275.058","275","CA-2015-119550"
"274.856","11","3","177.48","25.4","92","CA-2016-103107"
"274.491","3","1","274.491","274.491","274","CA-2017-154760"
"274.2","10","1","274.2","274.2","274","CA-2017-155621"
"274.096","11","3","132.16","17.904","91","CA-2014-142510"
"273.96","2","1","273.96","273.96","274","CA-2014-149643"
"273.926","10","3","196.776","22.83","91","CA-2017-154116"
"273.92","8","1","273.92","273.92","274","CA-2016-149503"
"273.70","10","2","227.46","46.24","137","US-2017-101840"
"273.59","5","2","251.79","21.8","137","CA-2016-159212"
"273.088","8","3","147.184","47.952","91","CA-2017-139353"
"272.97","3","1","272.97","272.97","273","CA-2017-113460"
"272.94","3","1","272.94","272.94","273","CA-2017-100636"
"272.232","6","2","207","65.232","136","CA-2017-134810"
"272.10","10","3","139.04","46.8","91","CA-2017-161333"
"271.992","1","1","271.992","271.992","272","CA-2016-152121"
"271.96","5","1","271.96","271.96","272","CA-2017-133235"
"271.764","2","1","271.764","271.764","272","CA-2015-150791"
"271.764","2","1","271.764","271.764","272","CA-2017-122308"
"270.80","8","2","248.57","22.23","135","CA-2017-131695"
"270.728","7","2","177.48","93.248","135","CA-2016-105662"
"270.356","17","3","250.272","8.72","90","CA-2015-113173"
"270.34","14","1","270.34","270.34","270","US-2015-119312"
"269.982","3","1","269.982","269.982","270","CA-2015-135314"
"269.98","2","1","269.98","269.98","270","US-2015-100069"
"269.68","11","2","241.96","27.72","135","CA-2017-167381"
"269.592","6","2","267.96","1.632","135","US-2014-168501"
"269.49","3","1","269.49","269.49","269","CA-2015-128027"
"269.400","12","4","218.352","6.264","67","CA-2017-134495"
"269.36","7","1","269.36","269.36","269","CA-2014-101392"
"268.935","3","1","268.935","268.935","269","CA-2014-106229"
"268.576","4","1","268.576","268.576","269","CA-2017-141782"
"268.40","7","3","165.98","27.42","89","CA-2015-106187"
"267.7912","7","2","205.9992","61.792","134","CA-2017-113873"
"267.552","8","2","252","15.552","134","CA-2014-132962"
"266.520","7","3","237.096","6.672","89","CA-2017-117646"
"266.352","3","1","266.352","266.352","266","CA-2015-127754"
"266.294","15","4","146.73","13.98","67","CA-2015-135545"
"265.93","7","1","265.93","265.93","266","CA-2017-165491"
"265.86","7","1","265.86","265.86","266","CA-2015-153794"
"265.784","4","2","143.432","122.352","133","CA-2014-157882"
"265.784","39","8","103.92","6.456","33","CA-2014-129364"
"265.408","10","2","213.136","52.272","133","CA-2017-155957"
"265.072","7","2","194.352","70.72","133","US-2017-122672"
"264.92","3","2","245.98","18.94","132","CA-2014-164742"
"264.32","2","1","264.32","264.32","264","CA-2014-106572"
"264.32","2","1","264.32","264.32","264","CA-2017-121195"
"264.18","7","1","264.18","264.18","264","CA-2016-146150"
"263.96","4","1","263.96","263.96","264","US-2015-151407"
"263.78","14","2","239.94","23.84","132","CA-2015-102855"
"262.720","11","3","207.984","22.368","88","CA-2015-132941"
"262.10","9","3","231.72","12.48","87","CA-2016-144015"
"261.536","6","2","189.576","71.96","131","CA-2017-151225"
"261.52","19","4","201.04","8.64","65","CA-2017-122770"
"261.1","9","2","191.6","69.5","131","CA-2016-136126"
"260.79","12","4","137.24","30.28","65","CA-2014-103940"
"260.31","7","2","140.75","119.56","130","CA-2015-103772"
"259.942","6","2","244.006","15.936","130","CA-2015-137512"
"259.864","12","3","159.968","8.72","87","CA-2015-138674"
"259.44","11","3","221.55","17.52","86","CA-2017-163139"
"259.29","12","2","200.97","58.32","130","CA-2014-165806"
"259.136","4","1","259.136","259.136","259","CA-2014-123295"
"258.696","3","1","258.696","258.696","259","CA-2016-168081"
"258.528","2","1","258.528","258.528","259","CA-2017-149895"
"258.495","14","3","152.991","10.584","86","CA-2015-122210"
"258.279","3","1","258.279","258.279","258","CA-2014-153976"
"258.018","11","3","186.048","11.52","86","CA-2015-100454"
"257.98","2","1","257.98","257.98","258","CA-2014-107769"
"257.98","2","1","257.98","257.98","258","CA-2016-139878"
"257.752","11","2","247.84","9.912","129","CA-2014-122070"
"257.508","11","3","235.92","5.588","86","CA-2017-111220"
"257.499","3","1","257.499","257.499","257","CA-2016-108735"
"257.320","11","4","180.98","4.712","64","CA-2015-140221"
"256.48","18","3","162.89","25.71","85","CA-2014-116190"
"256.360","16","6","77.952","12.224","43","CA-2017-164168"
"256.35","14","4","92.94","5.04","64","CA-2015-123568"
"256.196","33","7","76.176","4.02","37","CA-2016-145583"
"255.99","9","2","239.97","16.02","128","US-2015-160563"
"255.968","4","1","255.968","255.968","256","CA-2015-100769"
"255.904","10","3","191.472","5.248","85","CA-2016-134474"
"255.85","7","1","255.85","255.85","256","US-2014-134054"
"255.58","7","4","160.98","3.28","64","CA-2015-153717"
"255.248","7","2","236.528","18.72","128","US-2017-163657"
"254.99","7","2","249.95","5.04","127","CA-2016-142370"
"254.97","12","2","209.97","45","127","CA-2014-128839"
"254.744","7","1","254.744","254.744","255","US-2015-101399"
"254.604","14","1","254.604","254.604","255","CA-2017-152702"
"254.352","3","1","254.352","254.352","254","CA-2017-169054"
"253.86","6","3","241.96","3.89","85","CA-2017-125472"
"253.824","6","2","235.944","17.88","127","CA-2017-144694"
"253.764","2","1","253.764","253.764","254","CA-2016-162943"
"253.3856","8","2","220.2656","33.12","127","CA-2017-135692"
"253.340","8","3","197.372","27.216","84","CA-2015-118955"
"253.128","6","2","242.352","10.776","127","CA-2017-131233"
"253.03","13","3","173.24","14.62","84","CA-2016-158435"
"252.612","7","2","247.8","4.812","126","US-2014-150574"
"252.148","4","2","246.168","5.98","126","CA-2016-137729"
"252.007","12","4","191.079","10.368","63","CA-2016-150483"
"252","4","1","252","252","252","CA-2017-155152"
"251.64","3","1","251.64","251.64","252","CA-2017-121314"
"251.158","6","3","134.288","3.318","84","CA-2016-137239"
"251.112","9","2","243.992","7.12","126","CA-2017-131282"
"250.48","5","2","241.96","8.52","125","CA-2016-156251"
"250.416","9","3","194.352","19.44","83","CA-2016-163594"
"250.26","6","1","250.26","250.26","250","CA-2014-150203"
"249.92","31","5","93.78","19.68","50","CA-2014-118339"
"249.79","5","2","239.97","9.82","125","CA-2017-101434"
"249.472","16","3","186.912","10.048","83","CA-2014-138450"
"248.82","9","2","135.3","113.52","124","CA-2017-128783"
"248.82","15","2","167.28","81.54","124","CA-2016-104150"
"248.568","9","2","230.28","18.288","124","CA-2014-147298"
"248.481","12","4","127.785","6.104","62","CA-2017-156622"
"248.396","16","4","143.928","3.564","62","CA-2017-102610"
"247.92","6","2","221.92","26","124","CA-2017-167101"
"247.784","5","2","237.096","10.688","124","CA-2014-109932"
"247.44","8","1","247.44","247.44","247","CA-2017-141572"
"246.50","9","2","131.98","114.52","123","CA-2015-108532"
"246.380","9","2","243.992","2.388","123","US-2017-107272"
"246.364","15","4","159.84","2.892","62","CA-2015-140718"
"246.168","3","1","246.168","246.168","246","CA-2015-150308"
"244.78","17","3","105.52","58.38","82","CA-2015-124919"
"244.76","9","3","213.48","8.56","82","CA-2014-143336"
"244.65","9","2","122.71","121.94","122","CA-2017-108553"
"244.55","5","1","244.55","244.55","245","CA-2017-115175"
"244.300","3","2","185.376","58.924","122","US-2016-141264"
"244.24","9","2","210.84","33.4","122","CA-2015-110289"
"244.006","2","1","244.006","244.006","244","US-2016-128902"
"243.92","5","1","243.92","243.92","244","CA-2017-118402"
"243.88","5","1","243.88","243.88","244","CA-2016-115525"
"243.60","10","2","152.24","91.36","122","CA-2014-109043"
"243.584","9","4","90.48","22.424","61","CA-2017-108854"
"243.16","2","1","243.16","243.16","243","CA-2017-119914"
"243.12","6","2","230.28","12.84","122","US-2014-106334"
"242.94","3","1","242.94","242.94","243","CA-2017-116288"
"242.560","13","3","108.336","55.92","81","CA-2016-124149"
"242.546","10","3","213.216","9.81","81","CA-2014-103317"
"242.352","3","1","242.352","242.352","242","US-2017-152842"
"242.176","4","1","242.176","242.176","242","CA-2016-160241"
"241.81","12","2","199.95","41.86","121","CA-2017-166128"
"241.5","4","1","241.5","241.5","242","CA-2016-163048"
"241.424","2","1","241.424","241.424","241","CA-2017-137624"
"241.34","7","2","212.94","28.4","121","US-2015-124219"
