"Product ID","Name","Category","Total Sales","Total Quanity"
"OFF-BI-10001267","Universal Recycled Hanging Pressboard Report Binders  Letter Size","Office Supplies","72.806","20"
"OFF-PA-10004734","Southworth Structures Collection","Office Supplies","72.80","10"
"FUR-FU-10000550","Stacking Trays by OIC","Furniture","72.708","19"
"OFF-PA-10002749","Wirebound Message Books  5-1/2 x 4 Forms  2 or 4 Forms per Page","Office Supplies","72.252","12"
"OFF-BI-10002003","Ibico Presentation Index for Binding Systems","Office Supplies","72.038","27"
"TEC-MA-10003329","Vtech AT&T CL2940 Corded Speakerphone  Black","Technology","71.976","3"
"OFF-BI-10001679","GBC Instant Index System for Binding Systems","Office Supplies","71.928","19"
"OFF-EN-10003068","#6 3/4 Gummed Flap White Envelopes","Office Supplies","71.28","9"
"OFF-LA-10001982","Smead Alpha-Z Color-Coded Name Labels First Letter Starter Set","Office Supplies","71.25","20"
"OFF-PA-10000528","Xerox 1981","Office Supplies","70.752","14"
"OFF-PA-10000807","TOPS Important Message Pads  Canary  4-1/4 x 5-1/2  50 Sheets per Pad","Office Supplies","70.192","17"
"OFF-PA-10000232","Xerox 1975","Office Supplies","69.984","12"
"OFF-BI-10002764","Recycled Pressboard Report Cover with Reinforced Top Hinge","Office Supplies","69.768","34"
"OFF-FA-10001561","Stockwell Push Pins","Office Supplies","69.760","34"
"OFF-PA-10001846","Xerox 1899","Office Supplies","69.360","14"
"OFF-ST-10000617","Woodgrain Magazine Files by Perma","Office Supplies","69.136","24"
"OFF-BI-10003166","GBC Plasticlear Binding Covers","Office Supplies","68.880","23"
"OFF-LA-10000248","Avery 52","Office Supplies","68.634","19"
"OFF-AR-10000203","Newell 336","Office Supplies","68.480","18"
"OFF-EN-10003798","Recycled Interoffice Envelopes with Re-Use-A-Seal Closure  10 x 13","Office Supplies","68.280","5"
"OFF-PA-10002659","Avoid Verbal Orders Carbonless Minifold Book","Office Supplies","68.276","21"
"OFF-BI-10000136","Avery Non-Stick Heavy Duty View Round Locking Ring Binders","Office Supplies","68.172","12"
"OFF-EN-10001509","Poly String Tie Envelopes","Office Supplies","68.136","35"
"OFF-AR-10000614","Barrel Sharpener","Office Supplies","67.83","19"
"OFF-PA-10002230","Xerox 1897","Office Supplies","67.728","16"
"OFF-BI-10000822","Acco PRESSTEX Data Binder with Storage Hooks  Light Blue  9 1/2 X 11","Office Supplies","67.250","17"
"OFF-FA-10000936","Acco Hot Clips Clips to Go","Office Supplies","67.116","23"
"OFF-AR-10003394","Newell 332","Office Supplies","67.032","24"
"OFF-LA-10004559","Avery 49","Office Supplies","66.816","24"
"OFF-BI-10004506","Wilson Jones data.warehouse D-Ring Binders with DublLock","Office Supplies","66.663","12"
"OFF-BI-10000773","Insertable Tab Post Binder Dividers","Office Supplies","66.566","25"
"FUR-FU-10001617","Executive Impressions 8-1/2 Career Panel/Partition Cubicle Clock","Furniture","66.56","7"
"OFF-LA-10000443","Avery 501","Office Supplies","66.420","22"
"OFF-BI-10002414","GBC ProClick Spines for 32-Hole Punch","Office Supplies","66.409","12"
"OFF-LA-10003121","Avery 506","Office Supplies","66.08","17"
"OFF-FA-10000992","Acco Clips to Go Binder Clips  24 Clips in Two Sizes","Office Supplies","66.03","19"
"OFF-AR-10000127","Newell 321","Office Supplies","65.600","22"
"OFF-AR-10003481","Newell 348","Office Supplies","65.600","24"
"OFF-EN-10003160","Pastel Pink Envelopes","Office Supplies","65.52","9"
"OFF-AR-10003183","Avery Fluorescent Highlighter Four-Color Set","Office Supplies","65.464","24"
"TEC-PH-10000347","Cush Cases Heavy Duty Rugged Cover Case for Samsung Galaxy S5 - Purple","Technology","65.34","17"
"FUR-FU-10003829","Stackable Trays","Furniture","65.296","23"
"OFF-AR-10000940","Newell 343","Office Supplies","65.268","24"
"OFF-BI-10002976","ACCOHIDE Binder by Acco","Office Supplies","65.254","21"
"OFF-PA-10003657","Xerox 1927","Office Supplies","65.056","18"
"TEC-PH-10002365","Belkin Grip Candy Sheer Case / Cover for iPhone 5 and 5S","Technology","64.972","8"
"OFF-PA-10003036","Black Print Carbonless 8 1/2 x 8 1/4 Rapid Memo Book","Office Supplies","64.064","11"
"OFF-FA-10004248","Advantus T-Pin Paper Clips","Office Supplies","64.042","16"
"FUR-FU-10002874","Ultra Commercial Grade Dual Valve Door Closer","Furniture","63.824","2"
"OFF-BI-10001525","Acco Pressboard Covers with Storage Hooks  14 7/8 x 11  Executive Red","Office Supplies","63.627","37"
"TEC-PH-10000307","Shocksock Galaxy S4 Armband","Technology","63.51","7"
"OFF-BI-10001132","Acco PRESSTEX Data Binder with Storage Hooks  Dark Blue  9 1/2 X 11","Office Supplies","62.946","23"
"OFF-EN-10003072","Peel & Seel Envelopes","Office Supplies","62.856","18"
"FUR-FU-10002191","G.E. Halogen Desk Lamp Bulbs","Furniture","62.820","11"
"OFF-LA-10003537","Avery 515","Office Supplies","62.65","5"
"OFF-PA-10000673","Post-it “Important Message” Note Pad  Neon Colors  50 Sheets/Pad","Office Supplies","62.608","9"
"OFF-AR-10003651","Newell 350","Office Supplies","62.320","20"
"OFF-EN-10004007","Park Ridge Embossed Executive Business Envelopes","Office Supplies","62.28","4"
"OFF-BI-10001787","Wilson Jones Four-Pocket Poly Binders","Office Supplies","62.130","17"
"OFF-AP-10000804","Hoover Portapower Portable Vacuum","Office Supplies","61.824","18"
"OFF-AR-10000246","Newell 318","Office Supplies","61.716","23"
"TEC-PH-10000912","Anker 24W Portable Micro USB Car Charger","Technology","61.544","8"
"OFF-AR-10001547","Newell 311","Office Supplies","61.438","30"
"OFF-PA-10000809","Xerox 206","Office Supplies","60.912","11"
"OFF-AR-10001166","Staples in misc. colors","Office Supplies","60.64","8"
"OFF-PA-10000682","Xerox 1924","Office Supplies","60.112","12"
"OFF-PA-10004519","Spiral Phone Message Books with Labels by Adams","Office Supplies","60.032","15"
"TEC-AC-10000926","NETGEAR RangeMax WNR1000 Wireless Router","Technology","59.976","3"
"OFF-BI-10001759","Acco Pressboard Covers with Storage Hooks  14 7/8 x 11  Dark Blue","Office Supplies","59.817","24"
"OFF-AR-10001427","Newell 330","Office Supplies","59.80","11"
"FUR-FU-10002111","Master Caster Door Stop  Large Brown","Furniture","59.696","10"
"OFF-AR-10003759","Crayola Anti Dust Chalk  12/Pack","Office Supplies","59.696","35"
"OFF-AR-10004587","Boston 1827 Commercial Additional Cutter  Drive Gear & Gear Rack for 1606","Office Supplies","59.49","3"
"FUR-FU-10001379","Executive Impressions 16-1/2 Circular Wall Clock","Furniture","58.784","4"
"OFF-FA-10002988","Ideal Clamps","Office Supplies","58.692","33"
"OFF-EN-10004030","Convenience Packs of Business Envelopes","Office Supplies","58.644","18"
"OFF-LA-10003077","Avery 500","Office Supplies","58.48","8"
"OFF-FA-10004968","Rubber Band Ball","Office Supplies","58.344","16"
"OFF-PA-10002105","Xerox 223","Office Supplies","58.32","9"
"OFF-PA-10001947","Xerox 1974","Office Supplies","57.408","10"
"OFF-BI-10002393","Binder Posts","Office Supplies","57.400","16"
"OFF-PA-10000130","Xerox 199","Office Supplies","57.352","16"
"OFF-LA-10000134","Avery 511","Office Supplies","56.672","20"
"OFF-LA-10000262","Avery 494","Office Supplies","56.376","23"
"OFF-PA-10003971","Xerox 1965","Office Supplies","56.212","10"
"TEC-PH-10004924","SKILCRAFT Telephone Shoulder Rest  2 x 6.5 x 2.5  Black","Technology","56.164","8"
"OFF-AR-10002766","Prang Drawing Pencil Set","Office Supplies","56.156","22"
"FUR-FU-10002685","Executive Impressions 13-1/2 Indoor/Outdoor Wall Clock","Furniture","56.1","3"
"OFF-AP-10004052","Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs  2/Pk","Office Supplies","56.09","18"
"OFF-LA-10004345","Avery 493","Office Supplies","55.974","13"
"OFF-PA-10004965","Xerox 1921","Office Supplies","55.944","7"
"OFF-BI-10004094","GBC Standard Plastic Binding Systems Combs","Office Supplies","55.755","13"
"OFF-FA-10000304","Advantus Push Pins","Office Supplies","54.936","27"
"OFF-PA-10000551","Array Memo Cubes","Office Supplies","54.908","11"
"OFF-EN-10001415","Staple envelope","Office Supplies","54.684","11"
"OFF-PA-10001307","Important Message Pads  50 4-1/4 x 5-1/2 Forms per Pad","Office Supplies","54.60","15"
"TEC-AC-10002558","Imation Swivel Flash Drive USB flash drive - 8 GB","Technology","54.576","5"
"OFF-BI-10000216","Mead 1st Gear 2 Zipper Binder  Asst. Colors","Office Supplies","54.474","9"
"OFF-PA-10000556","Xerox 208","Office Supplies","54.432","9"
"OFF-AR-10002280","Staples in misc. colors","Office Supplies","54.348","9"
"OFF-FA-10000735","Staples","Office Supplies","54.312","19"
"OFF-EN-10002973","Ampad #10 Peel & Seel Holiday Envelopes","Office Supplies","53.76","12"
"OFF-LA-10004425","Staple-on labels","Office Supplies","53.754","21"
"OFF-LA-10004409","Avery 492","Office Supplies","53.568","20"
"FUR-FU-10001025","Eldon Imàge Series Desk Accessories  Clear","Furniture","53.460","17"
"OFF-ST-10003221","Staple magnet","Office Supplies","53.40","5"
"OFF-BI-10004099","GBC VeloBinder Strips","Office Supplies","52.992","20"
"OFF-PA-10003063","EcoTones Memo Sheets","Office Supplies","52.8","15"
"FUR-TA-10003837","Anderson Hickey Conga Table Tops & Accessories","Furniture","51.782","5"
"OFF-AR-10004817","Colorific Watercolor Pencils","Office Supplies","51.60","11"
"OFF-BI-10004465","Avery Durable Slant Ring Binders","Office Supplies","51.480","19"
"OFF-BI-10002012","Wilson Jones Easy Flow II Sheet Lifters","Office Supplies","51.48","49"
"OFF-PA-10000350","Message Book  Standard Line While You Were Out  5 1/2 X 4  200 Sets/Book","Office Supplies","51.36","6"
"OFF-BI-10002954","Newell 3-Hole Punched Plastic Slotted Magazine Holders for Binders","Office Supplies","51.184","20"
"OFF-PA-10000007","Telephone Message Books with Fax/Mobile Section  4 1/4 x 6","Office Supplies","51.12","15"
"OFF-LA-10000452","Avery 488","Office Supplies","51.03","17"
"OFF-EN-10003845","Colored Envelopes","Office Supplies","50.922","16"
"OFF-AR-10002257","Eldon Spacemaker Box  Quick-Snap Lid  Clear","Office Supplies","50.768","18"
"OFF-FA-10002815","Staples","Office Supplies","50.616","13"
"OFF-AP-10001626","Commercial WindTunnel Clean Air Upright Vacuum  Replacement Belts  Filtration Bags","Office Supplies","50.570","17"
"OFF-FA-10001843","Staples","Office Supplies","50.388","22"
"OFF-LA-10000081","Avery 496","Office Supplies","50.25","14"
"OFF-EN-10004147","Wausau Papers Astrobrights Colored Envelopes","Office Supplies","50.232","9"
"OFF-PA-10004000","While You Were Out Pads  50 per Pad  4 x 5 1/4  Green Cycle","Office Supplies","50.138","13"
"OFF-PA-10001583","1/4 Fold Party Design Invitations & White Envelopes  24 8-1/2 X 11 Cards  25 Env./Pack","Office Supplies","49.98","7"
"OFF-PA-10001763","Xerox 1896","Office Supplies","49.95","5"
"OFF-PA-10000605","Xerox 1950","Office Supplies","49.708","9"
"OFF-PA-10000697","TOPS Voice Message Log Book  Flash Format","Office Supplies","49.504","12"
"OFF-PA-10003953","Xerox 218","Office Supplies","49.248","8"
"OFF-AR-10004752","Blackstonian Pencils","Office Supplies","49.128","19"
"OFF-AR-10001573","American Pencil","Office Supplies","48.93","21"
"FUR-FU-10001847","Eldon Image Series Black Desk Accessories","Furniture","48.852","12"
"OFF-PA-10004947","Easy-staple paper","Office Supplies","48.792","12"
"OFF-LA-10002271","Smead Alpha-Z Color-Coded Second Alphabetical Labels and Starter Set","Office Supplies","48.048","16"
"OFF-FA-10000053","Revere Boxed Rubber Bands by Revere","Office Supplies","48.006","29"
"OFF-AR-10004956","Newell 33","Office Supplies","47.988","10"
"OFF-AR-10004790","Staples in misc. colors","Office Supplies","47.880","5"
"OFF-LA-10001175","Avery 514","Office Supplies","47.808","17"
"FUR-FU-10002963","Master Caster Door Stop  Gray","Furniture","47.752","10"
"OFF-AP-10004655","Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day  Replacement Filter","Office Supplies","47.544","5"
"OFF-AR-10003190","Newell 32","Office Supplies","47.232","17"
"OFF-PA-10004239","Xerox 1953","Office Supplies","47.080","12"
"OFF-AR-10004511","Sanford Colorific Scented Colored Pencils  12/Pack","Office Supplies","47.08","11"
"OFF-AR-10003217","Newell 316","Office Supplies","46.944","11"
"OFF-PA-10003729","Xerox 1998","Office Supplies","46.656","9"
"OFF-LA-10001317","Avery 520","Office Supplies","46.62","15"
"FUR-FU-10004415","Stacking Tray  Side-Loading  Legal  Smoke","Furniture","46.592","16"
"OFF-PA-10001204","Xerox 1972","Office Supplies","46.464","10"
"OFF-FA-10002983","Advantus SlideClip Paper Clips","Office Supplies","46.376","15"
"OFF-ST-10001414","Decoflex Hanging Personal Folder File","Office Supplies","46.26","3"
"OFF-AR-10001940","Sanford Colorific Eraseable Coloring Pencils  12 Count","Office Supplies","45.92","15"
"OFF-AR-10003856","Newell 344","Office Supplies","45.592","18"
"OFF-BI-10002897","Black Avery Memo-Size 3-Ring Binder  5 1/2 x 8 1/2","Office Supplies","45.508","16"
"OFF-LA-10004178","Avery 491","Office Supplies","45.430","12"
"FUR-FU-10000206","GE General Purpose  Extra Long Life  Showcase & Floodlight Incandescent Bulbs","Furniture","45.396","20"
"OFF-PA-10001246","Xerox 215","Office Supplies","45.36","7"
"OFF-AR-10000657","Binney & Smith inkTank Desk Highlighter  Chisel Tip  Yellow  12/Box","Office Supplies","45.15","22"
"OFF-SU-10004290","Acme Design Line 8 Stainless Steel Bent Scissors w/Champagne Handles  3-1/8 Cut","Office Supplies","45.144","7"
"FUR-FU-10002508","Document Clip Frames","Furniture","45.036","6"
"OFF-AR-10002335","DIXON Oriole Pencils","Office Supplies","44.892","19"
"OFF-LA-10001045","Permanent Self-Adhesive File Folder Labels for Typewriters by Universal","Office Supplies","44.37","18"
"OFF-LA-10001404","Avery 517","Office Supplies","44.28","13"
"OFF-SU-10002522","Acme Kleen Earth Office Shears","Office Supplies","44.232","12"
"TEC-AC-10000199","Kingston Digital DataTraveler 8GB USB 2.0","Technology","44.03","9"
"OFF-AR-10003251","Prang Drawing Pencil Set","Office Supplies","43.924","17"
"OFF-BI-10003196","Accohide Poly Flexible Ring Binders","Office Supplies","43.758","34"
"OFF-AR-10003772","Boston 16750 Black Compact Battery Pencil Sharpener","Office Supplies","43.75","5"
"OFF-AP-10000595","Disposable Triple-Filter Dust Bags","Office Supplies","43.70","10"
"OFF-SU-10002189","Acme Rosewood Handle Letter Opener","Office Supplies","43.67","12"
"OFF-AR-10003469","Nontoxic Chalk","Office Supplies","42.944","27"
"OFF-AR-10001177","Newell 349","Office Supplies","42.64","14"
"TEC-AC-10001445","Imation USB 2.0 Swivel Flash Drive USB flash drive - 4 GB - Pink","Technology","42.42","14"
"OFF-BI-10004187","3-ring staple pack","Office Supplies","42.112","26"
"OFF-BI-10002160","Acco Hanging Data Binders","Office Supplies","41.910","17"
"TEC-MA-10000752","Texas Instrument TI-15 Fraction Calculator","Technology","41.905","8"
"OFF-SU-10000432","Acco Side-Punched Conventional Columnar Pads","Office Supplies","41.640","15"
"OFF-BI-10001982","Wilson Jones Custom Binder Spines & Labels","Office Supplies","41.344","22"
"OFF-EN-10001137","#10 Gummed Flap White Envelopes  100/Box","Office Supplies","41.300","11"
"OFF-PA-10004470","Adams Write n Stick Phone Message Book  11 X 5 1/4  200 Messages","Office Supplies","40.896","8"
"OFF-FA-10001332","Acco Bankers Clasps  5 3/4-Long","Office Supplies","40.896","15"
"OFF-BI-10004528","Cardinal Poly Pocket Divider Pockets for Ring Binders","Office Supplies","40.320","15"
"OFF-PA-10001826","Xerox 207","Office Supplies","40.176","7"
"OFF-AR-10003811","Newell 327","Office Supplies","39.78","18"
"FUR-FU-10003026","Eldon Regeneration Recycled Desk Accessories  Black","Furniture","39.688","9"
"OFF-BI-10000848","Angle-D Ring Binders","Office Supplies","39.384","14"
"OFF-AR-10001868","Prang Dustless Chalk Sticks","Office Supplies","38.976","24"
"OFF-BI-10003350","Acco Expandable Hanging Binders","Office Supplies","38.918","11"
"OFF-AR-10001315","Newell 310","Office Supplies","38.720","25"
"OFF-BI-10004022","Acco Suede Grain Vinyl Round Ring Binder","Office Supplies","38.642","29"
"OFF-BI-10002194","Cardinal Hold-It CD Pocket","Office Supplies","38.304","12"
"OFF-AP-10000124","Acco 6 Outlet Guardian Basic Surge Suppressor","Office Supplies","38.272","7"
"OFF-PA-10001622","Ampad Poly Cover Wirebound Steno Book  6 x 9 Assorted Colors  Gregg Ruled","Office Supplies","38.136","9"
"OFF-BI-10004656","Peel & Stick Add-On Corner Pockets","Office Supplies","38.016","30"
"OFF-PA-10000955","Southworth 25% Cotton Granite Paper & Envelopes","Office Supplies","37.932","7"
"OFF-AR-10000799","Col-Erase Pencils with Erasers","Office Supplies","37.696","7"
"OFF-AR-10002467","Dixon Ticonderoga Pencils","Office Supplies","37.548","13"
"OFF-AR-10004930","Turquoise Lead Holder with Pocket Clip","Office Supplies","37.52","6"
"FUR-FU-10002107","Eldon Pizzaz Desk Accessories","Furniture","37.464","19"
"OFF-BI-10003655","Durable Pressboard Binders","Office Supplies","37.24","11"
"OFF-AR-10002804","Faber Castell Col-Erase Pencils","Office Supplies","37.164","8"
"OFF-PA-10004248","Xerox 1990","Office Supplies","36.96","8"
"OFF-BI-10003529","Avery Round Ring Poly Binders","Office Supplies","36.920","17"
"OFF-ST-10001627","Eldon Jumbo ProFile Portable File Boxes Graphite/Black","Office Supplies","36.744","3"
"OFF-EN-10004846","Letter or Legal Size Expandable Poly String Tie Envelopes","Office Supplies","36.708","16"
"OFF-AR-10001545","Newell 326","Office Supplies","36.608","23"
"FUR-FU-10002505","Eldon 100 Class Desk Accessories","Furniture","36.396","18"
"OFF-PA-10001837","Xerox 1976","Office Supplies","36.288","7"
"FUR-FU-10003489","Contemporary Borderless Frame","Furniture","36.162","6"
"OFF-FA-10000611","Binder Clips by OIC","Office Supplies","36.112","27"
"OFF-PA-10003205","Wirebound Message Forms  Four 2 3/4 x 5 Forms per Page  Pink Paper","Office Supplies","35.948","5"
"FUR-FU-10003274","Regeneration Desk Collection","Furniture","35.904","21"
"OFF-BI-10004352","Wilson Jones DublLock D-Ring Binders","Office Supplies","35.775","6"
"OFF-ST-10004835","Plastic Stacking Crates & Casters","Office Supplies","35.712","8"
"OFF-SU-10004768","Acme Kleencut Forged Steel Scissors","Office Supplies","35.588","7"
"OFF-LA-10003663","Avery 498","Office Supplies","35.258","13"
"OFF-PA-10002960","Xerox 1926","Office Supplies","34.86","7"
"OFF-FA-10003021","Staples","Office Supplies","34.592","22"
"OFF-AR-10001770","Economy #2 Pencils","Office Supplies","34.58","13"
"OFF-AR-10002578","Newell 335","Office Supplies","34.56","12"
"OFF-FA-10003059","Assorted Color Push Pins","Office Supplies","34.390","21"
"OFF-PA-10002741","Xerox 1980","Office Supplies","34.24","8"
"FUR-FU-10001852","Eldon Regeneration Recycled Desk Accessories  Smoke","Furniture","33.756","21"
"OFF-FA-10004838","Super Bands  12/Pack","Office Supplies","33.480","20"
"OFF-BI-10000042","Pressboard Data Binder  Crimson  12 X 8 1/2","Office Supplies","33.108","9"
"OFF-PA-10001752","Hammermill CopyPlus Copy Paper (20Lb. and 84 Bright)","Office Supplies","32.868","7"
"OFF-BI-10004716","Wilson Jones Hanging Recycled Pressboard Data Binders","Office Supplies","32.648","4"
"OFF-PA-10002552","Xerox 1958","Office Supplies","32.40","5"
"OFF-LA-10000634","Avery 509","Office Supplies","32.364","13"
"OFF-BI-10002609","Avery Hidden Tab Dividers for Binding Systems","Office Supplies","31.588","24"
"OFF-AR-10002255","Newell 346","Office Supplies","31.104","11"
"OFF-AR-10001919","OIC #2 Pencils  Medium Soft","Office Supplies","30.832","17"
"OFF-AR-10001026","Sanford Uni-Blazer View Highlighters  Chisel Tip  Yellow","Office Supplies","30.8","14"
"OFF-AR-10002833","Newell 322","Office Supplies","30.576","18"
"OFF-PA-10004022","Hammermill Color Copier Paper (28Lb. and 96 Bright)","Office Supplies","29.97","3"
"OFF-BI-10004967","Round Ring Binders","Office Supplies","29.952","28"
"OFF-BI-10004182","Economy Binders","Office Supplies","29.952","19"
"FUR-FU-10003981","Eldon Wave Desk Accessories","Furniture","29.952","16"
"TEC-MA-10004086","Plantronics Single Ear Headset","Technology","29.925","5"
"OFF-PA-10001243","Xerox 1983","Office Supplies","29.90","5"
"OFF-PA-10004948","Xerox 190","Office Supplies","29.88","6"
"OFF-FA-10001229","Staples","Office Supplies","29.868","9"
"OFF-EN-10001749","Jiffy Padded Mailers with Self-Seal Closure","Office Supplies","29.808","2"
"FUR-FU-10004164","Eldon 300 Class Desk Accessories  Black","Furniture","29.70","6"
"OFF-FA-10003467","Alliance Big Bands Rubber Bands  12/Pack","Office Supplies","29.70","15"
"OFF-SU-10001935","Staple remover","Office Supplies","29.648","16"
"OFF-AR-10001231","Sanford EarthWrite Recycled Pencils  Medium Soft  #2","Office Supplies","29.4","14"
"OFF-AR-10000422","Pencil and Crayon Sharpener","Office Supplies","29.346","16"
"OFF-PA-10004405","Rediform Voice Mail Log Books","Office Supplies","29.204","11"
"OFF-BI-10002049","UniKeep View Case Binders","Office Supplies","28.851","13"
"OFF-BI-10002813","Avery Reinforcements for Hole-Punch Pages","Office Supplies","28.512","41"
"OFF-AR-10001473","Newell 313","Office Supplies","28.208","10"
"OFF-PA-10000141","Ampad Evidence Wirebond Steno Books  6 x 9","Office Supplies","27.468","14"
"TEC-AC-10002380","Sony 8GB Class 10 Micro SDHC R40 Memory Card","Technology","27.192","3"
"TEC-AC-10004127","SanDisk Cruzer 8 GB USB Flash Drive","Technology","27.168","4"
"OFF-FA-10003485","Staples","Office Supplies","26.724","12"
"OFF-AR-10001216","Newell 339","Office Supplies","26.688","10"
"OFF-LA-10004677","Self-Adhesive Address Labels for Typewriters with Dispenser Box","Office Supplies","26.568","9"
"OFF-AR-10003876","Avery Hi-Liter GlideStik Fluorescent Highlighter  Yellow Ink","Office Supplies","26.08","9"
"OFF-BI-10000591","Avery Binder Labels","Office Supplies","26.063","8"
"OFF-AR-10004165","Binney & Smith inkTank Erasable Pocket Highlighter  Chisel Tip  Yellow","Office Supplies","25.992","12"
"TEC-AC-10000487","SanDisk Cruzer 4 GB USB Flash Drive","Technology","25.960","5"
"OFF-AR-10003770","Newell 340","Office Supplies","25.92","9"
"OFF-PA-10003543","Xerox 1985","Office Supplies","25.920","5"
"OFF-BI-10000201","Avery Triangle Shaped Sheet Lifters  Black  2/Pack","Office Supplies","25.830","25"
"OFF-FA-10003472","Bagged Rubber Bands","Office Supplies","25.704","21"
"OFF-PA-10003424","While you Were Out Message Book  One Form per Page","Office Supplies","25.228","8"
"OFF-FA-10002676","Colored Push Pins","Office Supplies","24.978","15"
"OFF-AR-10003087","Staples in misc. colors","Office Supplies","24.92","15"
"OFF-FA-10004076","Translucent Push Pins by OIC","Office Supplies","24.552","15"
"OFF-AR-10000896","Newell 329","Office Supplies","24.272","8"
"OFF-AR-10004582","BIC Brite Liner Grip Highlighters","Office Supplies","24.272","17"
"OFF-LA-10004008","Avery 507","Office Supplies","24.192","10"
"OFF-LA-10002381","Avery 497","Office Supplies","24.024","8"
"OFF-SU-10002301","Serrated Blade or Curved Handle Hand Letter Openers","Office Supplies","23.864","9"
"OFF-AR-10001227","Newell 338","Office Supplies","23.52","8"
"OFF-AR-10000315","Dixon Ticonderoga Maple Cedar Pencil  #2","Office Supplies","23.332","8"
"OFF-BI-10003094","Self-Adhesive Ring Binder Labels","Office Supplies","22.880","11"
"OFF-AR-10000462","Sanford Pocket Accent Highlighters","Office Supplies","22.4","14"
"OFF-LA-10003714","Avery 510","Office Supplies","21.75","7"
"OFF-AR-10001972","Newell 323","Office Supplies","21.168","14"
"OFF-LA-10000476","Avery 05222 Permanent Self-Adhesive File Folder Labels for Typewriters  on Rolls  White  250/Roll","Office Supplies","20.65","5"
"OFF-AR-10003723","Avery Hi-Liter Fluorescent Desk Style Markers","Office Supplies","20.28","6"
"OFF-PA-10001450","Rediform S.O.S. Phone Message Books","Office Supplies","19.92","4"
"OFF-FA-10000254","Sterling Rubber Bands by Alliance","Office Supplies","19.782","5"
"FUR-FU-10002240","Nu-Dell EZ-Mount Plastic Wall Frames","Furniture","19.70","8"
"OFF-FA-10000089","Acco Glide Clips","Office Supplies","19.6","5"
"OFF-AR-10000823","Newell 307","Office Supplies","19.292","12"
"TEC-AC-10003709","Maxell 4.7GB DVD-R 5/Pack","Technology","19.008","21"
"OFF-PA-10000859","Unpadded Memo Slips","Office Supplies","18.308","5"
"OFF-PA-10001274","Loose Memo Sheets","Office Supplies","18.25","5"
"OFF-AR-10002221","12 Colored Short Pencils","Office Supplies","18.20","8"
"OFF-AP-10001634","Hoover Commercial Lightweight Upright Vacuum","Office Supplies","18.096","8"
"OFF-AR-10003896","Stride Job 150 Highlighters  Chisel Tip  Assorted Colors","Office Supplies","17.94","3"
"OFF-LA-10000973","Avery 502","Office Supplies","17.64","7"
"OFF-AR-10004027","Binney & Smith inkTank Erasable Desk Highlighter  Chisel Tip  Yellow  12/Box","Office Supplies","17.640","8"
"OFF-BI-10004141","Insertable Tab Indexes For Data Binders","Office Supplies","17.490","13"
"OFF-PA-10000308","Xerox 1901","Office Supplies","16.896","4"
"OFF-LA-10002368","Avery 479","Office Supplies","16.704","7"
"OFF-BI-10004876","Wilson Jones Suede Grain Vinyl Binders","Office Supplies","16.402","8"
"OFF-AR-10001118","Binney & Smith Crayola Metallic Crayons  16-Color Pack","Office Supplies","16.176","5"
"TEC-AC-10002370","Maxell CD-R Discs","Technology","15.760","9"
"OFF-FA-10000490","OIC Binder Clips  Mini  1/4 Capacity  Black","Office Supplies","15.624","13"
"OFF-PA-10002333","Universal Ultra Bright White Copier/Laser Paper  8 1/2 x 11  Ream","Office Supplies","15.552","3"
"OFF-AR-10001130","Quartet Alpha White Chalk  12/Pack","Office Supplies","15.47","8"
"OFF-PA-10002109","Wirebound Voice Message Log Book","Office Supplies","15.232","4"
"OFF-AR-10002704","Boston 1900 Electric Pencil Sharpener","Office Supplies","14.98","1"
"OFF-LA-10004055","Color-Coded Legal Exhibit Labels","Office Supplies","14.73","3"
"OFF-AR-10001022","SANFORD Liquid Accent Tank-Style Highlighters","Office Supplies","14.20","5"
"OFF-SU-10003936","Acme Serrated Blade Letter Opener","Office Supplies","13.992","5"
"TEC-PH-10003655","Sannysis Cute Owl Design Soft Skin Case Cover for Samsung Galaxy S4","Technology","13.86","8"
"OFF-AR-10000369","Design Ebony Sketching Pencil","Office Supplies","13.622","11"
"TEC-AC-10003133","Memorex Mini Travel Drive 4 GB USB 2.0 Flash Drive","Technology","13.616","2"
"OFF-FA-10002701","Alliance Rubber Bands","Office Supplies","13.44","8"
"OFF-FA-10001135","Brites Rubber Bands  1 1/2 oz. Box","Office Supplies","13.068","7"
"OFF-AP-10003914","Sanitaire Vibra Groomer IR Commercial Upright Vacuum  Replacement Belts","Office Supplies","13","5"
"OFF-FA-10000840","OIC Thumb-Tacks","Office Supplies","12.996","13"
"OFF-PA-10002001","Xerox 1984","Office Supplies","12.96","2"
"OFF-PA-10001661","Xerox 1922","Office Supplies","11.952","3"
"TEC-AC-10003433","Maxell 4.7GB DVD+R 5/Pack","Technology","11.682","13"
"OFF-LA-10004272","Avery 482","Office Supplies","11.56","4"
"OFF-PA-10003739","Xerox 1969","Office Supplies","11.56","2"
"OFF-BI-10000494","Acco Economy Flexible Poly Round Ring Binder","Office Supplies","11.484","6"
"OFF-BI-10003784","Computer Printout Index Tabs","Office Supplies","11.088","15"
"OFF-BI-10000831","Storex Flexible Poly Binders with Double Pockets","Office Supplies","10.824","9"
