"ID","Priority","Sale"
"CA-2014-107769","Normal","257.98"
"CA-2016-139878","Normal","257.98"
"CA-2014-122070","Normal","257.752"
"CA-2017-111220","Normal","257.508"
"CA-2016-108735","Normal","257.499"
"CA-2015-140221","Normal","257.320"
"CA-2014-116190","Normal","256.48"
"CA-2017-164168","Normal","256.360"
"CA-2015-123568","Normal","256.35"
"CA-2016-145583","Normal","256.196"
"US-2015-160563","Normal","255.99"
"CA-2015-100769","Normal","255.968"
"CA-2016-134474","Normal","255.904"
"US-2014-134054","Normal","255.85"
"CA-2015-153717","Normal","255.58"
"US-2017-163657","Normal","255.248"
"CA-2016-142370","Normal","254.99"
"CA-2014-128839","Normal","254.97"
"US-2015-101399","Normal","254.744"
"CA-2017-152702","Normal","254.604"
"CA-2017-169054","Normal","254.352"
"CA-2017-125472","Normal","253.86"
"CA-2017-144694","Normal","253.824"
"CA-2016-162943","Normal","253.764"
"CA-2017-135692","Normal","253.3856"
"CA-2015-118955","Normal","253.340"
"CA-2017-131233","Normal","253.128"
"CA-2016-158435","Normal","253.03"
"US-2014-150574","Normal","252.612"
"CA-2016-137729","Normal","252.148"
"CA-2016-150483","Normal","252.007"
"CA-2017-155152","Normal","252"
"CA-2017-121314","Normal","251.64"
"CA-2016-137239","Normal","251.158"
"CA-2017-131282","Normal","251.112"
"CA-2016-156251","Normal","250.48"
"CA-2016-163594","Normal","250.416"
"CA-2014-150203","Normal","250.26"
"CA-2014-118339","Normal","249.92"
"CA-2017-101434","Normal","249.79"
"CA-2014-138450","Normal","249.472"
"CA-2017-128783","Normal","248.82"
"CA-2016-104150","Normal","248.82"
"CA-2014-147298","Normal","248.568"
"CA-2017-156622","Normal","248.481"
"CA-2017-102610","Normal","248.396"
"CA-2017-167101","Normal","247.92"
"CA-2014-109932","Normal","247.784"
"CA-2017-141572","Normal","247.44"
"CA-2015-108532","Normal","246.50"
"US-2017-107272","Normal","246.380"
"CA-2015-140718","Normal","246.364"
"CA-2015-150308","Normal","246.168"
"CA-2015-124919","Normal","244.78"
"CA-2014-143336","Normal","244.76"
"CA-2017-108553","Normal","244.65"
"CA-2017-115175","Normal","244.55"
"US-2016-141264","Normal","244.300"
"CA-2015-110289","Normal","244.24"
"US-2016-128902","Normal","244.006"
"CA-2017-118402","Normal","243.92"
"CA-2016-115525","Normal","243.88"
"CA-2014-109043","Normal","243.60"
"CA-2017-108854","Normal","243.584"
"CA-2017-119914","Normal","243.16"
"US-2014-106334","Normal","243.12"
"CA-2017-116288","Normal","242.94"
"CA-2016-124149","Normal","242.560"
"CA-2014-103317","Normal","242.546"
"US-2017-152842","Normal","242.352"
"CA-2016-160241","Normal","242.176"
"CA-2017-166128","Normal","241.81"
"CA-2016-163048","Normal","241.5"
"CA-2017-137624","Normal","241.424"
"US-2015-124219","Normal","241.34"
"US-2014-138758","Normal","241.194"
"CA-2017-115105","Normal","240.784"
"CA-2014-134103","Normal","240.50"
"CA-2017-119746","Normal","240.368"
"CA-2017-118213","Normal","240.15"
"CA-2016-155551","Normal","240.040"
"CA-2016-110086","Normal","239.984"
"CA-2014-151792","Normal","239.976"
"CA-2016-121020","Normal","239.976"
"CA-2017-163531","Normal","239.97"
"CA-2016-127775","Normal","239.97"
"CA-2017-141719","Normal","239.96"
"US-2017-102904","Normal","239.92"
"CA-2015-164427","Normal","239.7"
"US-2017-153255","Normal","239.666"
"CA-2016-117604","Normal","239.5"
"CA-2016-155166","Normal","239.43"
"CA-2016-131296","Normal","239.372"
"CA-2017-111717","Normal","239.358"
"US-2017-152492","Normal","239.24"
"CA-2015-161263","Normal","239.204"
"US-2017-111241","Normal","239.12"
"CA-2017-148691","Normal","238.684"
"CA-2015-145835","Normal","238.384"
"CA-2017-105809","Normal","238.198"
"CA-2015-113215","Normal","238.152"
"CA-2015-121608","Normal","238.11"
"CA-2014-124709","Normal","238"
"CA-2017-145037","Normal","237.64"
"CA-2017-110821","Normal","237.608"
"US-2017-103247","Normal","236.722"
"US-2015-137008","Normal","235.97"
"CA-2016-140018","Normal","235.851"
"US-2014-102071","Normal","235.77"
"CA-2017-165904","Normal","235.440"
"CA-2016-133669","Normal","235.152"
"US-2015-129637","Normal","234.688"
"CA-2015-100818","Normal","234.516"
"CA-2017-123687","Normal","234.20"
"CA-2017-156664","Normal","233.532"
"CA-2016-139381","Normal","233.48"
"CA-2014-112291","Normal","233.45"
"CA-2014-102869","Normal","233.244"
"CA-2015-136147","Normal","233.064"
"US-2017-139969","Normal","233.058"
"CA-2014-125150","Normal","232.88"
"CA-2016-113236","Normal","232.624"
"CA-2016-111416","Normal","232.4"
"US-2015-149629","Normal","231.92"
"CA-2017-135069","Normal","231.776"
"US-2014-135881","Normal","231.16"
"CA-2017-104136","Normal","230.69"
"US-2017-119662","Normal","230.376"
"CA-2016-151148","Normal","230.088"
"US-2017-135062","Normal","229.544"
"CA-2015-163734","Normal","228.92"
"CA-2017-132122","Normal","228.92"
"CA-2016-136231","Normal","228.586"
"US-2017-132059","Normal","228.572"
"CA-2017-155873","Normal","228.28"
"CA-2017-112809","Normal","228.188"
"CA-2016-134138","Normal","227.96"
"CA-2016-157707","Normal","227.658"
"US-2017-155866","Normal","226.64"
"CA-2015-155334","Normal","226.13"
"CA-2015-120103","Normal","225.928"
"CA-2016-105494","Normal","225.828"
"CA-2017-140676","Normal","225.61"
"CA-2015-164567","Normal","225.576"
"US-2017-108315","Normal","225.546"
"CA-2014-158029","Normal","225.296"
"CA-2016-154690","Normal","225.296"
"CA-2014-103849","Normal","225.016"
"CA-2015-138954","Normal","224.934"
"CA-2016-127208","Normal","224.90"
"CA-2016-153157","Normal","224.75"
"CA-2017-164028","Normal","223.58"
"CA-2016-154081","Normal","222.384"
"CA-2017-137428","Normal","222.032"
"CA-2015-125234","Normal","221.79"
"CA-2014-133690","Normal","221.35"
"US-2016-140172","Normal","221.044"
"CA-2017-166576","Normal","221.024"
"CA-2017-166835","Normal","221.024"
"CA-2017-122700","Normal","220.752"
"CA-2015-168480","Normal","220.31"
"CA-2017-144456","Normal","220.056"
"CA-2016-115483","Normal","219.84"
"CA-2016-159730","Normal","219.472"
"CA-2016-125738","Normal","219.12"
"US-2017-152380","Normal","219.075"
"CA-2017-148264","Normal","218.81"
"CA-2016-147109","Normal","217.44"
"CA-2014-151708","Normal","217.352"
"CA-2016-118570","Normal","217.056"
"CA-2014-146864","Normal","216.4"
"CA-2016-146325","Normal","216.224"
"CA-2017-111388","Normal","215.976"
"CA-2017-158246","Normal","215.976"
"CA-2016-134789","Normal","215.84"
"CA-2016-100965","Normal","215.65"
"US-2017-167570","Normal","215.544"
"CA-2015-145849","Normal","215.18"
"US-2015-164175","Normal","213.115"
"US-2017-136679","Normal","212.992"
"CA-2014-108903","Normal","212.952"
"CA-2014-140487","Normal","212.94"
"CA-2017-102309","Normal","212.91"
"CA-2016-139885","Normal","212.88"
"CA-2015-124933","Normal","212.64"
"CA-2016-164672","Normal","211.96"
"CA-2014-123344","Normal","211.96"
"CA-2014-146703","Normal","211.96"
"CA-2017-155985","Normal","211.84"
"US-2014-114188","Normal","211.66"
"CA-2014-140228","Normal","211.576"
"CA-2016-151092","Normal","211.168"
"CA-2015-110667","Normal","210.992"
"CA-2017-145142","Normal","210.98"
"CA-2015-149909","Normal","210.82"
"US-2014-122959","Normal","210.392"
"CA-2014-163867","Normal","210.176"
"CA-2014-158225","Normal","210.13"
"CA-2017-131037","Normal","210.008"
"US-2017-139647","Normal","209.979"
"CA-2014-120096","Normal","209.968"
"CA-2017-127726","Normal","209.88"
"CA-2016-163755","Normal","209.88"
"CA-2017-158673","Normal","209.7"
"CA-2015-159786","Normal","209.67"
"CA-2017-103499","Normal","209.568"
"CA-2015-115742","Normal","209.55"
"CA-2017-126221","Normal","209.3"
"CA-2015-115511","Normal","208.008"
"CA-2017-157252","Normal","207.846"
"US-2015-123960","Normal","207.82"
"CA-2016-123806","Normal","207.76"
"CA-2016-131499","Normal","207.48"
"CA-2014-142314","Normal","207.24"
"CA-2015-131422","Normal","207"
"CA-2015-139094","Normal","206.962"
"US-2017-103828","Normal","206.67"
"US-2016-152415","Normal","206.64"
"CA-2015-112557","Normal","206.43"
"CA-2015-155761","Normal","206.328"
"US-2017-150595","Normal","205.922"
"CA-2017-121125","Normal","205.744"
"CA-2015-121965","Normal","205.73"
"CA-2014-131247","Normal","205.666"
"CA-2015-116484","Normal","205.376"
"CA-2017-154907","Normal","205.3328"
"CA-2017-139311","Normal","205.296"
"CA-2015-141740","Normal","205.164"
"CA-2017-104066","Normal","205.03"
"CA-2017-155292","Normal","204.98"
"US-2017-113201","Normal","204.95"
"CA-2015-137750","Normal","204.85"
"CA-2017-142461","Normal","204.6664"
"CA-2015-112571","Normal","204.6"
"CA-2017-147333","Normal","204.55"
"CA-2015-121405","Normal","204.48"
"US-2014-157070","Normal","204.08"
"CA-2017-124086","Normal","203.983"
"CA-2015-146038","Normal","203.92"
"CA-2016-112256","Normal","203.648"
"CA-2016-123050","Normal","203.63"
"US-2014-159618","Normal","203.1212"
"US-2016-113985","Normal","203.108"
"CA-2014-117345","Normal","202.896"
"CA-2014-159709","Normal","201.73"
"CA-2016-161928","Normal","201.584"
"US-2015-122910","Normal","201.584"
"CA-2015-122826","Normal","201.568"
"CA-2017-132934","Normal","201.262"
"CA-2017-151211","Normal","201.09"
"CA-2015-149734","Normal","200.984"
"CA-2017-140844","Normal","200.94"
"CA-2015-102316","Normal","200.736"
"CA-2014-102652","Normal","199.99"
"CA-2016-166275","Normal","199.99"
"CA-2014-137575","Normal","199.98"
"CA-2017-102834","Normal","199.98"
"CA-2014-167486","Normal","199.9"
"CA-2015-118843","Normal","199.86"
"CA-2017-142391","Normal","199.8"
"CA-2016-120803","Normal","199.75"
"CA-2015-102036","Normal","199.74"
"CA-2017-130351","Normal","199.73"
"CA-2015-131534","Normal","199.64"
"CA-2017-112004","Normal","199.491"
"CA-2014-123400","Normal","199.296"
"CA-2014-115259","Normal","199.256"
"CA-2016-157161","Normal","199.18"
"CA-2017-158743","Normal","199.17"
"CA-2016-104633","Normal","198.84"
"US-2016-104815","Normal","198.744"
"CA-2016-102127","Normal","198.67"
"CA-2017-112844","Normal","198.55"
"US-2017-126060","Normal","198.272"
"CA-2016-140438","Normal","197.97"
"CA-2016-159009","Normal","197.968"
"CA-2015-138002","Normal","197.916"
"CA-2015-120810","Normal","197.76"
"CA-2015-138625","Normal","197.72"
"US-2017-107979","Normal","197.300"
"US-2016-102232","Normal","197.05"
"CA-2016-124793","Normal","196.784"
"CA-2014-142048","Normal","196.752"
"CA-2015-150560","Normal","196.62"
"CA-2017-118857","Normal","196.45"
"US-2016-165078","Normal","196.33"
"CA-2014-109302","Normal","196.21"
"CA-2016-137337","Normal","196.016"
"US-2016-103646","Normal","195.976"
"CA-2017-166919","Normal","195.96"
"CA-2016-141957","Normal","195.920"
"US-2017-120607","Normal","195.64"
"CA-2015-138534","Normal","195.466"
"CA-2016-149314","Normal","195.184"
"US-2017-129203","Normal","195.136"
"US-2016-114293","Normal","195.136"
"CA-2017-107209","Normal","194.848"
"CA-2016-157686","Normal","194.848"
"CA-2016-113341","Normal","194.352"
"US-2014-109456","Normal","194.322"
"CA-2015-117828","Normal","194.32"
"CA-2015-122266","Normal","194.1395"
"CA-2017-117870","Normal","193.974"
"CA-2017-132619","Normal","193.95"
"CA-2014-167850","Normal","193.936"
"CA-2017-116946","Normal","193.634"
"US-2017-151316","Normal","193.266"
"CA-2015-102015","Normal","193.26"
"CA-2014-131541","Normal","193.152"
"CA-2016-146766","Normal","192.8"
"CA-2014-138527","Normal","192.424"
"CA-2015-104241","Normal","192.22"
"CA-2014-163412","Normal","192.186"
"CA-2017-114636","Normal","192.16"
"CA-2016-133319","Normal","192.16"
"CA-2017-161480","Normal","191.984"
"US-2017-162124","Normal","191.968"
"CA-2015-135727","Normal","191.968"
"CA-2014-168473","Normal","191.88"
"CA-2016-140543","Normal","191.88"
"CA-2016-124772","Normal","191.82"
"CA-2016-124254","Normal","191.808"
"CA-2017-123638","Normal","191.646"
"CA-2015-117961","Normal","191.62"
"US-2014-122021","Normal","191.340"
"US-2016-148901","Normal","191.018"
"CA-2014-160157","Normal","190.848"
"CA-2015-102848","Normal","190.72"
"CA-2017-102519","Normal","190.67"
"US-2017-153948","Normal","190.05"
"CA-2017-102974","Normal","190.01"
"CA-2015-165057","Normal","189.99"
"CA-2017-106831","Normal","189.918"
"US-2016-120929","Normal","189.882"
"CA-2017-117443","Normal","189.712"
"CA-2015-145184","Normal","188.94"
"US-2016-114174","Normal","188.70"
"CA-2015-122371","Normal","188.63"
"CA-2017-139773","Normal","188.552"
"CA-2017-109960","Normal","188.24"
"CA-2015-113901","Normal","188.23"
"CA-2015-149713","Normal","187.94"
"US-2016-162677","Normal","187.616"
"US-2016-137295","Normal","187.228"
"CA-2016-154060","Normal","187.056"
"CA-2016-144911","Normal","186.95"
"CA-2014-127166","Normal","186.908"
"CA-2016-168844","Normal","186.852"
"CA-2017-123778","Normal","186.784"
"CA-2015-154921","Normal","186.69"
"CA-2015-110877","Normal","186.672"
"CA-2017-168942","Normal","186.54"
"CA-2016-163174","Normal","186.54"
"CA-2014-116568","Normal","186.304"
"CA-2016-124051","Normal","186.048"
"CA-2016-113747","Normal","185.88"
"CA-2016-108224","Normal","185.528"
"CA-2017-124898","Normal","184.66"
"CA-2015-156853","Normal","184.66"
"CA-2016-159023","Normal","184.149"
"CA-2017-166926","Normal","183.82"
"CA-2014-159800","Normal","183.61"
"CA-2017-168228","Normal","183.61"
"CA-2017-147452","Normal","183.59"
"CA-2017-119655","Normal","183.42"
"CA-2015-156335","Normal","183.40"
"CA-2017-136651","Normal","183.38"
"CA-2017-165386","Normal","183.372"
"CA-2016-130400","Normal","183.168"
"CA-2017-160122","Normal","182.970"
"CA-2014-112851","Normal","182.94"
"CA-2015-132318","Normal","182.91"
"CA-2015-109603","Normal","182.72"
"CA-2017-142909","Normal","182.55"
"CA-2017-127929","Normal","181.95"
"CA-2017-157483","Normal","181.86"
"CA-2017-122056","Normal","181.86"
"CA-2016-140746","Normal","181.797"
"CA-2014-164210","Normal","181.788"
"CA-2015-109169","Normal","180.96"
"CA-2014-107139","Normal","180.96"
"CA-2014-143840","Normal","180.93"
"CA-2016-125661","Normal","180.712"
"CA-2016-148516","Normal","179.97"
"CA-2015-139374","Normal","179.886"
"CA-2016-145303","Normal","179.5368"
"CA-2017-109701","Normal","178.890"
"CA-2015-130204","Normal","178.79"
"CA-2015-140921","Normal","178.37"
"CA-2017-132647","Normal","178.21"
"CA-2015-136728","Normal","177.896"
"CA-2016-159142","Normal","177.78"
"CA-2014-160276","Normal","177.68"
"CA-2017-134404","Normal","177.636"
"CA-2017-116939","Normal","177.55"
"CA-2015-156328","Normal","177.48"
"US-2016-139710","Normal","177.48"
"CA-2017-101581","Normal","177.225"
"CA-2017-145443","Normal","177.2"
"US-2014-143231","Normal","177.17"
"CA-2017-102736","Normal","177.080"
"US-2016-108098","Normal","177"
"CA-2014-123260","Normal","176.8"
"US-2016-112977","Normal","176.784"
"CA-2014-130421","Normal","176.772"
"CA-2015-104038","Normal","176.63"
"CA-2014-141726","Normal","176.494"
"CA-2014-146815","Normal","176.284"
"CA-2014-104178","Normal","176.14"
"CA-2017-168396","Normal","175.71"
"CA-2017-142643","Normal","175.37"
"CA-2017-154109","Normal","175.324"
"CA-2015-101868","Normal","175.32"
"CA-2015-167255","Normal","175.29"
"CA-2017-127306","Normal","175.086"
"CA-2017-104080","Normal","174.56"
"CA-2015-142454","Normal","174.49"
"CA-2015-156146","Normal","174.304"
"CA-2017-107713","Normal","174.3"
"CA-2017-166198","Normal","174.14"
"CA-2015-153752","Normal","173.94"
"CA-2017-119305","Normal","173.8"
"US-2017-155999","Normal","173.72"
"CA-2016-152765","Normal","173.488"
"US-2017-165869","Normal","173.40"
"CA-2015-148712","Normal","172.606"
"CA-2017-161578","Normal","172.26"
"CA-2014-121769","Normal","172.11"
"CA-2014-113271","Normal","172.097"
"CA-2015-112116","Normal","171.96"
"CA-2017-117422","Normal","171.848"
"US-2017-169320","Normal","171.43"
"CA-2017-101749","Normal","171.288"
"CA-2017-167003","Normal","171.288"
"CA-2016-114748","Normal","170.976"
"CA-2017-157469","Normal","170.916"
"CA-2016-102456","Normal","170.88"
"US-2017-120147","Normal","170.872"
"CA-2016-105746","Normal","170.786"
"CA-2017-163160","Normal","170.572"
"CA-2015-161627","Normal","170.352"
"US-2014-109162","Normal","170.352"
"CA-2015-131597","Normal","170.136"
"CA-2015-153535","Normal","169.544"
"CA-2017-118437","Normal","169.28"
"US-2017-106663","Normal","169.253"
"CA-2017-107958","Normal","169.192"
"CA-2017-124716","Normal","168.58"
"CA-2016-112739","Normal","168.168"
"US-2017-115609","Normal","168.1"
"CA-2017-111647","Normal","167.968"
"CA-2016-118899","Normal","167.888"
"CA-2015-136735","Normal","167.86"
"CA-2016-129728","Normal","167.84"
"CA-2017-144862","Normal","167.638"
"CA-2015-124653","Normal","167.31"
"CA-2016-162313","Normal","167.292"
"CA-2015-116687","Normal","167.232"
"CA-2016-168956","Normal","167.182"
"CA-2015-120341","Normal","166.998"
"CA-2015-129525","Normal","166.92"
"US-2017-110646","Normal","166.692"
"CA-2014-100972","Normal","166.44"
"CA-2017-136875","Normal","166.44"
"US-2017-109582","Normal","166.44"
"CA-2016-129238","Normal","166.292"
"US-2015-137960","Normal","166.24"
"CA-2014-127691","Normal","165.94"
"CA-2016-143154","Normal","165.6"
"CA-2016-148208","Normal","165.552"
"CA-2014-164224","Normal","165.168"
"CA-2016-105585","Normal","165.13"
"CA-2014-154592","Normal","164.88"
"CA-2017-144225","Normal","164.88"
"CA-2014-166555","Normal","164.85"
"CA-2017-141992","Normal","164.768"
"CA-2017-135307","Normal","164.34"
"US-2017-136784","Normal","163.96"
"CA-2017-160416","Normal","163.96"
"CA-2017-145737","Normal","163.96"
"CA-2016-166772","Normal","163.88"
"CA-2014-125612","Normal","163.62"
"CA-2017-159597","Normal","163.55"
"CA-2017-160395","Normal","163.408"
"CA-2017-166898","Normal","163.392"
"CA-2017-106180","Normal","163.38"
"CA-2016-115476","Normal","162.52"
"CA-2016-158568","Normal","162.388"
"CA-2016-165218","Normal","162.344"
"US-2017-158218","Normal","162.16"
"CA-2015-157812","Normal","162.072"
